,2nd Iteration Candidates,TweetSentence,hashtags,phase1Candidates,sentID,tweetID,user,completeness,candidates_with_label
1408,"['trumpcare', 'since']","We shouldn't call it Trumpcare, since @realDonaldTrump doesn't.",nan,Trumpcare::*4*||,0,867,McBlondeLand,True,"[('trumpcare', 'g'), ('since', 'b')]"
1409,['ohioans'],"@senrobportman @amyklobuchar Will u oppose ,which would eliminate any progress made in the fight against the ?Will u fight for Ohioans?",AHCA,Ohioans::*20*||,0,868,Archmom1,True,"[('ohioans', 'na')]"
1410,"['house republicans', 'passed a bill', 'repeal', 'replace', 'obamacare', 'victory']",": House Republicans have narrowly passed a bill to repeal and replace Obamacare, in a major victory for @realDonaldTrump",BREAKING,House Republicans::*1*2*||Obamacare::*12*||,0,869,carolinemarcus,False,"[('house republicans', 'g'), ('passed a bill', 'na'), ('repeal', 'b'), ('replace', 'b'), ('obamacare', 'a'), ('victory', 'b')]"
1411,"['lose', 'big']","On the bright side, if we lose our coverage, we'll save $$$$ on premiums that we can put towards our big funeral costs.",AHCA,,0,870,cwethern,True,"[('lose', 'b'), ('big', 'b')]"
1412,['healthcare'],"""Quality &amp; affordable healthcare with key patient protections is necessary for the health &amp; safety of &gt;32 million Americans w/ lung disease""",nan,Americans::*18*||,0,871,ambiencedata,True,"[('healthcare', 'b')]"
1413,"['see', 'sen', 'care', 'party', 'vote']",I have yet to see @SenJohnMcCain Sen @JeffFlake demonstrate they care about their constituents over party but I pray they will vote no,AHCA,Sen::*6*||,0,872,jcfulls,True,"[('see', 'b'), ('sen', 'na'), ('care', 'b'), ('party', 'b'), ('vote', 'b')]"
1414,"['house republicans', 'repeal', 'obamacare']",House Republicans pass bill to repeal Obamacare  via @FT,nan,House Republicans::*0*1*||Obamacare::*6*||,0,873,TradingJeremy,False,"[('house republicans', 'g'), ('repeal', 'b'), ('obamacare', 'a')]"
1415,"['usa', 'trump']","Again, USA: Trump wants  so that he can kill 29,000 Americans a year and give himself $75 for every death.",AHCA,USA::*1*||Trump::*2*||29 000 Americans::*9*10*11*||,0,874,michael_w_busch,False,"[('usa', 'a'), ('trump', 'g')]"
1416,[],&amp;,AHCA,,1,874,michael_w_busch,True,[]
1417,"['voted', 'care']",this is what 45 supporters voted for....sad ...they shot themselves in the ass and now can't afford medical care for the wound...,AHCA,nan,0,875,dmaluk1,True,"[('voted', 'b'), ('care', 'b')]"
1418,"['loyal gop', 'dt', 'rep—but', 'single']","-If R/conserv: Loyal GOP; DT may have lost u, but stand by this Rep—BUT  travesty loses it (turning you single-issue)",AHCA,Loyal GOP::*3*4*||DT::*5*||Rep—BUT::*14*||,0,876,antonejohnson,True,"[('loyal gop', 'na'), ('dt', 'na'), ('rep—but', 'na'), ('single', 'b')]"
1419,"['champions', 'champions', 'champion']","@FoxNews @POTUS       We are the Champions, We are the Champions, We are the Champion","FoxNews, ThisWeek, PBSNews, CNN, Trump, ObamaCare",Champions::*5*||Champions::*9*||Champion::*13*||,0,877,hughvonN,True,"[('champions', 'na'), ('champions', 'na'), ('champion', 'na')]"
1420,[],Front-lines leadership.,nan,,0,878,mmwuest,True,[]
1421,['pay the pricehouse republicans'],REPUBS WILL PAY THE PRICEHouse Republicans finally pass an Obamacare repeal and replacement  via @HuffPostPol,RESIST,PAY THE PRICEHouse Republicans::*2*3*4*5*||Obamacare::*9*||,0,879,rath_22,True,"[('pay the pricehouse republicans', 'na')]"
1422,[],@RepJohnKatko Thank you for voting no on the .,AHCA,,0,880,danimar07,True,[]
1423,['care'],Romania🇷🇴 Russia🇷🇺 Serbia🇷🇸 Sweden🇸🇪 Switzerland🇨🇭 UK🇬🇧Bahamas🇧🇸 Canada🇨🇦 CostaRica🇨🇷 have Universal Health Care,"AHCA, ObamaCare, TrumpCare",nan,0,881,YourAnonCentral,True,"[('care', 'b')]"
1424,[],But it is ok because we have a  now!,LicenseToDiscriminate,nan,0,882,JesseAosta,True,[]
1425,['christians'],Good day for all those 'Christians' can't wait until you face our maker!,LicenseToDiscriminate,Christians::*5*||,1,882,JesseAosta,True,"[('christians', 'na')]"
1426,"['malignant republican', 'reps', 'voted', 'trump', 'care', 'hate']",Malignant Republican reps who voted for this Trump-Doesn't-Care bill just committed a hate crime.,"shameonyou, obamacare, ACHA, killthebill",Malignant Republican::*0*1*||Trump-Doesn't-Care::*7*||,0,883,KimberlyGadette,True,"[('malignant republican', 'na'), ('reps', 'b'), ('voted', 'b'), ('trump', 'g'), ('care', 'b'), ('hate', 'b')]"
1427,[],"Watching the flow of news on the , feeling like I'm watching a play I've seen before but with different actors cast as the same roles.",AHCA,,0,884,ChrisSafran,True,[]
1428,['stop playing'],STOP PLAYING: Are you slipping on a good man?,"BlackTwitter, BlackLove, NoScrubs, ObamaCare",STOP PLAYING::*0*1*||,0,885,BlackPressRadio,True,"[('stop playing', 'na')]"
1429,[],Rethink UR priorities,"BlackTwitter, BlackLove, NoScrubs, ObamaCare",,1,885,BlackPressRadio,True,[]
1430,['best'],Not the best example.,nan,,0,886,SeitoStockman,True,"[('best', 'b')]"
1431,['sessions'],SSRI's only cost about $10 a month without insurance - and therapy sessions cost money w/ or w/o health insurance,nan,,1,886,SeitoStockman,True,"[('sessions', 'b')]"
1432,"['gop', 'take', 'care']",The GOP health bill will take away rehabilitative care.,nan,GOP::*1*||,0,887,mrshellwinger,True,"[('gop', 'g'), ('take', 'b'), ('care', 'b')]"
1433,['time'],@RepJimRenacci it's time We're supporting your opponent.,nan,,1,887,mrshellwinger,True,"[('time', 'b')]"
1434,['america great'],Is your America great now?,Obamacare,America::*2*||,0,888,FrozenShadow_,True,"[('america great', 'na')]"
1435,['republicans'],Republicans make it easy for me to have no respect for them,AHCA,,0,889,whatsalegacy,False,"[('republicans', 'a')]"
1436,[],Exactly!,nan,nan,0,890,eileengo1,True,[]
1437,['right'],Lou's right.,AHCA,,0,891,Ted_Strickland,True,"[('right', 'b')]"
1438,['take'],"Once again, the wealthy and powerful take from working families.",AHCA,,1,891,Ted_Strickland,True,"[('take', 'b')]"
1439,"['bad', 'ohio']",is bad for Ohio and our country…,AHCA,Ohio::*3*||,2,891,Ted_Strickland,True,"[('bad', 'b'), ('ohio', 'na')]"
1440,"['voted', 'time', 'us', 'vote']",@PatrickMcHenry you didn't listen to your constituents and you voted yes to  now it's time for us to vote you out of office.,AHCA,,0,892,shinevan1120,True,"[('voted', 'b'), ('time', 'b'), ('us', 'b'), ('vote', 'b')]"
1441,"['healthcare', 'us']",Healthcare in US under,AHCA,nan,0,893,LukeMaciak,True,"[('healthcare', 'b'), ('us', 'b')]"
1442,"['get', 'liberal']"," get this fresh batch of sweet sweet liberal hysteria! 

  ","ObamacareHelpedMe, Obamacare, AHCA",nan,0,894,muhfeefees,True,"[('get', 'b'), ('liberal', 'b')]"
1443,[],Staggering,nan,nan,0,895,knockonMCWOODS,True,[]
1444,['get'],Anyone who is pro abortion does NOT get to complain about,GOPHealthCare,,0,896,DrSueDVM,True,"[('get', 'b')]"
1445,['mothers'],"This is how they treat their Mothers, sisters and daughters.",nan,Mothers::*6*||,0,897,Thrasher_Jon,True,"[('mothers', 'na')]"
1446,[],"I hope whoever voted for them realizes that, they don't give a damn about you.",nan,,1,897,Thrasher_Jon,True,[]
1447,"['got', 'gop', 'senators']",Got to ask all fifty GOP senators this question with the utmost respect,AHCA,GOP::*5*||,0,898,geekcreds,True,"[('got', 'b'), ('gop', 'g'), ('senators', 'g')]"
1448,[],How would you like history to remember you?,AHCA,,1,898,geekcreds,True,[]
1449,[],So every cloud has a silver lining...,nan,,0,899,JGDphoenixrises,True,[]
1450,[],I suppose.,nan,,1,899,JGDphoenixrises,True,[]
1451,[],@BillKristol,"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,0,900,DeepStateAI,True,[]
1452,[],This (!),"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,1,900,DeepStateAI,True,[]
1453,"['get', 'reps']",Get in touch with your reps,AHCA,,0,901,wheresmyoj,True,"[('get', 'b'), ('reps', 'b')]"
1454,['twitter'],fucking squall baby libtards are saying pre-existing conditions over and over on twitter shitter today hahaha bullshit idiots,Obamacare,nan,0,902,yvettelecroix,True,"[('twitter', 'g')]"
1455,"['get', 'job', 'get']",@CNN Get a job and get coverage.,"AHCA, Trumpcare",Get::*1*||,0,903,AlWilson725,True,"[('get', 'b'), ('job', 'b'), ('get', 'b')]"
1456,[],Simple.,"AHCA, Trumpcare",nan,1,903,AlWilson725,True,[]
1457,['american'],Don't wait around for the American taxpayer to pick up YOUR tab.,"AHCA, Trumpcare",American::*5*||,2,903,AlWilson725,True,"[('american', 'g')]"
1458,"['lives', 'sad']",I keep going from laughing to crying about all these dependent ppl who want gov to control their lives so sad,AHCA,,0,904,rlgordon18_ruth,True,"[('lives', 'b'), ('sad', 'b')]"
1459,"['white', 'right']",to be a white man right about now (or every day),"blessed, AHCA, preexistingconditions",nan,0,905,mrs_waddell,True,"[('white', 'b'), ('right', 'b')]"
1460,"['gop', 'repeal', 'aca']",BREAKING: The GOP voted (217:213) to repeal the ACA.,"Obamacare, ACHA",GOP::*2*||ACA::*9*||,0,906,LPJLeague,True,"[('gop', 'g'), ('repeal', 'b'), ('aca', 'na')]"
1461,['meet'],Meet the pre-existing conditions!,"Obamacare, ACHA",,1,906,LPJLeague,True,"[('meet', 'b')]"
1462,"['reps', 'lose', 'care']",217 reps should lose health care coverage ASAP!,"Obamacare, savemycare, resist",,0,907,omarvsavon,True,"[('reps', 'b'), ('lose', 'b'), ('care', 'b')]"
1463,[],the constituents that were previously yours WILL remember,"Obamacare, savemycare, resist",,1,907,omarvsavon,True,[]
1464,"['gop', 'take', 'back', 'senate']",The GOP really needs to take back the Senate in 2018.,nan,GOP::*1*||Senate in 2018::*8*9*10*||,0,908,ThePantau,True,"[('gop', 'g'), ('take', 'b'), ('back', 'b'), ('senate', 'g')]"
1465,['get'],They can't get anything passed without a majority there.,nan,,1,908,ThePantau,True,"[('get', 'b')]"
1466,[],@PeteOlson,"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,0,909,DeepStateAI,True,[]
1467,[],This (!),"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,1,909,DeepStateAI,True,[]
1468,['healthcare'],Afraid of losing healthcare?,nan,,0,910,cleff,True,"[('healthcare', 'b')]"
1469,[],Feeling helpless?,nan,,1,910,cleff,True,[]
1470,['voted'],"Donate $1 to the opponents of 24 vulnerable GOP reps who voted ""yes""",nan,GOP::*8*||,2,910,cleff,True,"[('voted', 'b')]"
1471,"['time', 'tell', 'better']",disaster. time will tell if   is better.,"Obamacare, AHCA",nan,0,911,trumporbust1,True,"[('time', 'b'), ('tell', 'b'), ('better', 'b')]"
1472,"['bloods', 'together', 'dope']","The Bloods &amp; Crips once squashed their beef, came together, &amp; made dope music...why can't the current Red &amp; Blue do…",nan,Bloods::*1*||Crips::*3*||Red::*18*||Blue::*20*||,0,912,erikvaldez,True,"[('bloods', 'na'), ('together', 'b'), ('dope', 'na')]"
1473,['people'],My prayer is that all people who have been complacent about political action will be so no longer!,DefeatAHCA,,0,913,liberty_frees,True,"[('people', 'b')]"
1474,['goodbye'],Prepare to kiss your offices goodbye.,nan,,0,914,fdhbstephanie,True,"[('goodbye', 'b')]"
1475,[],Which states have a recall system?,nan,,1,914,fdhbstephanie,True,[]
1476,[],Things more dishonest than,"AHCA, Obamacare",,0,915,kohljm,True,[]
1477,['deal'],Iran Deal,"AHCA, Obamacare",nan,1,915,kohljm,True,"[('deal', 'b')]"
1478,['obama'],Pretty much everything Obama did.,"AHCA, Obamacare",nan,2,915,kohljm,True,"[('obama', 'g')]"
1479,['see'],See how easy that was?,"AHCA, Obamacare",,3,915,kohljm,True,"[('see', 'b')]"
1480,[],@FoxNews @JessicaTarlov,"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,0,916,DeepStateAI,True,[]
1481,[],This (!),"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,1,916,DeepStateAI,True,[]
1482,['congressional gopers'],"Congressional GOPers championed a horrible bill to soothe their fragile, loss-saddled, orange-skinned leader’s ego.",nan,Congressional GOPers::*0*1*||,0,917,BrianPHickey,True,"[('congressional gopers', 'na')]"
1483,"['trump', 'get']",If Trump grabs her by the pussy then he is the pre-existing condition which means he should get no coverage.,AHCA,Trump::*1*||,0,918,thebridgebeat,True,"[('trump', 'g'), ('get', 'b')]"
1484,"['voted', 'gop', 'vote']","Hardly a profile in courage @davereichert voted no on  because he's so weak, GOP leadership didn't think he'd survive yes vote.",AHCA,GOP::*13*||,0,919,HutchinsMatt,True,"[('voted', 'b'), ('gop', 'g'), ('vote', 'b')]"
1485,[],Agreed,nan,nan,0,920,DJ_D1g1T,True,[]
1486,['buy'],You dumbass libtards can buy your own insurance plan and quit bitching.,AHCA,,0,921,DukeNukemSez,False,"[('buy', 'a')]"
1487,['cbo'],the   has no CBO score.,ahca,CBO::*3*||,0,922,mr_bluetown,True,"[('cbo', 'g')]"
1488,['trump'],Wait till the Trump followers get a load of that.,ahca,Trump::*3*||,1,922,mr_bluetown,True,"[('trump', 'g')]"
1489,[],Why do you think the republicans outran that score?,ahca,,2,922,mr_bluetown,True,[]
1490,"['house republicans', 'time', 'repeal', 'replace']",House Republicans finally pass an Obamacare repeal and replacement  via @HuffPostPol - TIME TO REPEAL &amp; REPLACE THEM!,nan,House Republicans::*0*1*||Obamacare::*5*||TIME::*12*||REPEAL::*14*||REPLACE::*16*||,0,923,Breezegrl,True,"[('house republicans', 'g'), ('time', 'b'), ('repeal', 'b'), ('replace', 'b')]"
1491,['retweeted the new york times'],Retweeted The New York Times (@nytimes):,nan,Retweeted The New York Times::*0*1*2*3*4*||,0,924,c_hauer,True,"[('retweeted the new york times', 'na')]"
1492,"['house republicans', 'democrats']","As House Republicans crossed 217 votes, Democrats heckled them with...",nan,House Republicans::*1*2*||Democrats::*6*||,1,924,c_hauer,True,"[('house republicans', 'g'), ('democrats', 'g')]"
1493,[],"As per usual, sore losers try to place the race card.",nan,,0,925,jbsrq,True,[]
1494,['lot'],"On the bright said, there's a lot of naked and grey tops so ⚰",nan,,0,926,ceeny,True,"[('lot', 'b')]"
1495,"['ahca', 'horrible care act']",AHCA.... A Horrible Care Act?,AHCA,Horrible Care Act::*3*4*5*||,0,927,shingen,True,"[('ahca', 'g'), ('horrible care act', 'na')]"
1496,"['republican', 'representatives']","I'd like to acknowledge and thank Republican representatives @BarbaraComstock, @HerreraBeutler, and @RosLehtinen for voting NO today.",nan,Republican::*6*||,0,928,Fancy_Jackalope,True,"[('republican', 'g'), ('representatives', 'na')]"
1497,"['black', 'see', 'house', 'fire']"," are so busy cheering about ""that black man's legacy"" being taken away, they don't even see their own house on fire. ","Republicans, ACHA",nan,0,929,kjduffey,True,"[('black', 'b'), ('see', 'b'), ('house', 'g'), ('fire', 'b')]"
1498,[],"If  would've been named anything different, 24 million people would still have health insurance.",obamacare,,0,930,JoshKWill,True,[]
1499,"['millions of americans', 'die']",while republic*ns r rejoicing in carts of beer &amp; celebratory songs millions of americans will die in the coming yrs bc of lack of healthcare,nan,nan,0,931,mustardyeIIow,True,"[('millions of americans', 'na'), ('die', 'b')]"
1500,[],lol. the kabuki theater continues.,nan,nan,0,932,LilMissRightie,True,[]
1501,"['people', 'die']","""Many people will die.""",AHCA,,0,933,ThePerezHilton,True,"[('people', 'b'), ('die', 'b')]"
1502,['bc'],be losing their coverage BC of their condition.,AHCA,BC::*4*||,0,934,BellaStar_88,True,"[('bc', 'b')]"
1503,['bc'],Not bc they don't work.,AHCA,,1,934,BellaStar_88,True,"[('bc', 'b')]"
1504,[],Yes there are those who physically can NOT work that finally,AHCA,,2,934,BellaStar_88,True,[]
1505,[],Economic anxiety is a pre-existing condition and not covered under,AHCA,,0,935,N8tiveDreamr,True,[]
1506,[],And will be intercepting it,nan,,0,936,vjf6122,True,[]
1507,"['house democrats wave', 'sing', 'goodbye', 'republicans', 'obamacare repeal vote']","""House Democrats Wave &amp; Sing ""HEY HEY HEY GOODBYE"" To Republicans After Obamacare Repeal Vote""",nan,House Democrats Wave::*0*1*2*||Sing::*4*||GOODBYE::*8*||Republicans::*10*||Obamacare Repeal Vote::*12*13*14*||,0,937,ElectPiperFogle,False,"[('house democrats wave', 'na'), ('sing', 'b'), ('goodbye', 'b'), ('republicans', 'a'), ('obamacare repeal vote', 'na')]"
1508,"['happy', '8yr bc', 'ny']",@AGSchneiderman @realDonaldTrump Happy to testify at  hearings; 8yr BC survivor -- only silver lining is residing in NY which mandated  coverage.,AHCA,Happy::*2*||8yr BC::*7*8*||NY::*17*||,0,938,socflyny,True,"[('happy', 'b'), ('8yr bc', 'na'), ('ny', 'na')]"
1509,['hold'],Hold your applause...,nan,,0,939,CroonerFriday,True,"[('hold', 'b')]"
1510,[],@RepBrianHiggins &gt; @RepChrisCollins Your constituents are paying attention to whose interests you represent.,nan,,0,940,cathylanski,True,[]
1511,['congressmen'],"Don't let the door hit you on the way out, congressmen.","obamacare, trumpcare, gop, affordablecareact, ahca",,0,941,joemoconnell,True,"[('congressmen', 'na')]"
1512,"['awesome', 'one', 'see']","A tshirt about slowhands it is awesome  i already picked one ,just see if u like guys😎🤠",SlowHands,,0,942,mrkumar2725,True,"[('awesome', 'b'), ('one', 'b'), ('see', 'b')]"
1513,"['surprise', 'get']","@superdudedoggie Surprise -   screws over those who get their insurance through work, too.","Ryancare, AHCA, sucker",Surprise::*1*||,0,943,TheRealOrchid,True,"[('surprise', 'b'), ('get', 'b')]"
1514,"['time', 'senate', 'job']",Time for the Senate to do its job.,Obamacare,Senate::*3*||,0,944,RyanGraham10,True,"[('time', 'b'), ('senate', 'g'), ('job', 'b')]"
1515,['republican obamacare'],Republican Obamacare replacement bill passes House,Obamacare,Republican Obamacare::*0*1*||House::*5*||,1,944,RyanGraham10,True,"[('republican obamacare', 'na')]"
1516,['latest'],The latest The Rae Lewis-Thornton Daily!,"ahca, ad",Rae Lewis-Thornton Daily::*3*4*5*||,0,945,raelt,True,"[('latest', 'b')]"
1517,[],Thanks to @ChicagoReporter @SRC_ChangeAgent @StopBullyingGov,"ahca, ad",,1,945,raelt,True,[]
1518,[],They campaigned on it &amp; won.,nan,,0,946,dudoronomy,True,[]
1519,[],What made you think they wouldn't do it?,nan,,1,946,dudoronomy,True,[]
1520,['obamacare'],Obamacare failed to cure stupid...you're still whinging.. 👏🏻,nan,,2,946,dudoronomy,False,"[('obamacare', 'a')]"
1521,"['read', 'cbo']",Many didn't read this bill with no CBO score &amp; there barely any debate.,nan,CBO::*7*||,0,947,AmolShalia,True,"[('read', 'b'), ('cbo', 'g')]"
1522,['24m'],"This bill cuts care for 24M, that wasn't part of the promise.",nan,24M::*5*||,1,947,AmolShalia,True,"[('24m', 'na')]"
