,2nd Iteration Candidates,TweetSentence,annotation,completeness,current_minus_entry,entry_batch,hashtags,index,phase1Candidates,sentID,tweetID,user
47,"['fbi', 'fisa warrant', 'trump', 'carter page', 'washington post', 'folks']",FBI obtained FISA warrant to monitor former Trump adviser Carter Page - The Washington Post NOTHING TO C HERE FOLKS!,"['fbi', 'fisa', 'trump', 'carter page', 'washington post']",True,0.0,6,nan,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||Washington Post::*13*14*||FOLKS::*19*||,0,332,SallySellers54
48,"['carter page', 'trump', 'fbi', 'russian']","Carter Page, Former Trump Adviser, Monitored Last Summer By FBI Over Russian Contacts","['carter page', 'trump', 'fbi', 'russian']",True,0.0,6,"tcot, news, variety",,nan,0,333,littlebytesnews
49,"['fisa court', 'fbi', 'trump', 'carter page']",FISA court granted FBI authority to monitor Trump adviser Carter Page during campaign:,"['fisa', 'fbi', 'trump', 'carter page']",True,0.0,6,TrumpRussiaCollusion,,FBI::*3*||Trump::*7*||Carter Page::*9*10*||,0,334,4citkane
50,"['mean the fbi', 'listening', 'conversation page', 'trump', 'carter page']",@KeithOlbermann So Does This Mean The FBI Was Listening to Every Conversation PAGE Had....TRUMP Loved Carter Page.,"['fbi', 'page']",True,0.0,6,nan,,Mean The FBI::*4*5*6*||Listening::*8*||Conversation PAGE::*11*12*||TRUMP Loved Carter Page::*14*15*16*17*||,0,335,Bulldawg2482
51,[],..Interesting?,"['trump', 'carter page']",True,0.0,6,nan,,nan,1,335,Bulldawg2482
52,[],????,[],True,0.0,6,nan,,,2,335,Bulldawg2482
53,"['fbi', 'fisa warrant', 'trump', 'carter page']",FBI obtained FISA warrant to monitor former Trump adviser Carter Page,"['fbi', 'fisa', 'trump', 'carter page']",True,0.0,6,nan,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||,0,336,rxflg
54,"['fbi', 'fisa warrant', 'trump', 'carter page', 'report']",FBI had FISA warrant to snoop on ex-Trump adviser Carter Page: report,"['fbi', 'fisa', 'carter page']",True,0.0,6,finance,,FISA::*2*||Carter Page::*9*10*||,0,337,financeprnews
55,['republican fbi director comey refused'],AND Republican FBI Director Comey REFUSED to tell voters during the election,"['fbi', 'republican fbi director comey', 'comey']",True,0.0,6,"carterpage, traitortrump, Trumprussia",,Republican FBI Director Comey REFUSED::*1*2*3*4*5*||,0,338,pqpolitics
56,"['fisa warrant', 'carter page']",A FISA warrant investigated Carter Page.,"['fisa', 'carter page']",True,0.0,6,nan,,FISA::*1*||Carter Page::*4*5*||,0,339,kaykas
57,[],Unprecedented.,[],True,0.0,6,nan,,nan,0,340,darlin
58,"['probable', 'united states']",A federal court found probable cause an advisor to the next president of the United States was acting,['united states'],True,0.0,6,nan,,United States::*14*15*||,1,340,darlin
59,"['page', 'russias']","And with""Carter Page"" lets take back the peoples house @realdonaldtrump @mike_pence @jaredkushner made it Russias house","['carter page', 'russias']",True,0.0,6,"Resist, Trumprussia",,Page::*2*||Russias::*14*||,0,341,Itsafairday
60,"['carter page', 'mlk']",Carter Page comparing himself to MLK.,"['carter page', 'mlk']",True,0.0,6,nan,,Carter Page::*0*1*||MLK::*5*||,0,342,bstrawbridge
62,[],What is going on?,[],True,0.0,6,nan,,,2,342,bstrawbridge
63,"['fbi', 'legal fisa']",AND....in other news:  FBI did obtain a legal FISA warrant.,"['fbi', 'fisa']",True,0.0,6,trumprussia,,FBI::*4*||FISA::*9*||,0,343,LisaMorrellRRT
64,['carter page'],On Carter Page.,['carter page'],True,0.0,6,trumprussia,,nan,1,343,LisaMorrellRRT
65,['big'],This is a big fucking deal,[],True,0.0,6,trumprussia,,,2,343,LisaMorrellRRT
66,"['fbi', 'fisa warrant', 'trump', 'carter page', 'washington post']",FBI obtained FISA warrant to monitor former Trump adviser Carter Page - Washington Post,"['fbi', 'fisa', 'trump', 'carter page', 'washington post']",True,0.0,6,nan,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||Washington Post::*12*13*||,0,344,lzodevelopment
67,"['fisa warrant', 'trump', 'carter page', 'washington post']",obtained FISA warrant to monitor former Trump adviser Carter Page - Washington Post,"['fisa', 'trump', 'carter page', 'washington post']",True,0.0,6,"F4F, RT, news, FBI",,FISA::*1*||Trump::*6*||Carter Page::*8*9*||Washington Post::*11*12*||,0,345,WorldNews707
68,"['report', 'fisa court', 'fbi', 'carter page']",Report: FISA court approved FBI's request to spy on Carter Page,"['fisa', 'fisa court', 'fbi', 'carter page']",True,0.0,6,nan,,FISA::*1*||FBI's::*4*||Carter Page::*9*10*||,0,346,hrothenb
69,[],this is the dumbest show on television,['nan'],True,0.0,6,nan,,nan,0,347,mikescalise
70,"['jeff sessions', 'carter page', 'trump']",@KeithOlbermann Jeff Sessions recommended Carter Page for Trump campaign/admin.,"['jeff sessions', 'carter page', 'trump']",True,0.0,6,nan,,Jeff Sessions::*1*2*||Carter Page::*4*5*||Trump::*7*||,0,348,SandraPitts14
71,[],Isn't he a fucking buffoon though?,[],True,0.0,6,nan,,,0,349,AFPiedmont
6,"['carter page', 'trump']",Carter Page news: Trump supporters now believe they have their proof.,"['carter page', 'trump']",True,0.0,7,Trumprussia,,Carter Page::*0*1*||Trump::*3*||,0,350,Bernie4People
7,[],now believe they have their proof.,[],True,0.0,7,Trumprussia,,,1,350,Bernie4People
8,[],The 90-day warrant has been renewed more than once since it was issued  via @washingtonpost,[],True,0.0,7,nan,,90-day::*1*||,0,351,terri_to
9,[],@MrZeroF0 @LouiseMensch @counterchekist @level39 @conspirator0 @TeaPainUSA @MrFelt_ @FBI You refer to this i assume?,[],True,0.0,7,nan,,,0,352,anathymadevice
10,"['moscow', 'trump']",July visit to Moscow approved by Trump camp:,"['moscow', 'trump']",True,0.0,7,nan,,Moscow::*3*||Trump::*6*||,0,353,ekcj1234
11,[],BUT HER EMAILS!,[],True,0.0,7,DoubleStandards,,nan,0,354,upanatm
12,"['fbi', 'fisa warrant', 'trump', 'carter page']",FBI obtained FISA warrant to monitor former Trump adviser Carter Page,"['fbi', 'fisa', 'trump', 'carter page']",True,0.0,7,DoubleStandards,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||,1,354,upanatm
13,['russia'],"""Russia wants to avoid escalating the conflict at any cost, but is prepared 4 the worst""",['russia'],True,0.0,7,nan,,,0,355,ClubBayern
14,['sean spicer carter page'],(Sean Spicer Carter Page),"['sean spicer', 'carter page']",True,0.0,7,nan,,nan,1,355,ClubBayern
15,['carter page'],Carter Page is a spy  (Like we didn't already know)  he had that spy smile...,['carter page'],True,0.0,7,"IToldYa, LoveYouObama",,Carter Page::*0*1*||,0,356,Elvisnmore
17,"['clinton', 'military', 'nsa', 'fbi']","Clinton, Even Military, NSA, FBI, Your answer!","['clinton', 'military', 'nsa', 'fbi']",True,0.0,7,nan,,Military::*2*||NSA::*3*||FBI::*4*||,1,357,MorvantCheryl
18,['carter page'],Carter Page gets a cellmate!,['carter page'],True,0.0,7,nan,,Carter Page::*0*1*||,0,358,RodneyAnon
19,['carter page'],@funder Carter Page is such an unhinged person.,['carter page'],True,0.0,7,nan,,Carter Page::*1*2*||,0,359,jacobsfam
20,['russia'],Can believe I'm saying this but is this the best Russia could find?,['russia'],True,0.0,7,nan,,Russia::*10*||,1,359,jacobsfam
21,"['fbi', 'trump', 'carter page']",FBI reportedly probed ex-Trump aide Carter Page during campaign,"['fbi', 'carter page']",True,0.0,7,nan,,Carter Page::*5*6*||,0,360,zyiteblog
22,[],Oh my.,[],True,0.0,7,Trumprussia,,nan,0,361,MarkCM07
24,"['fisa warrant', 'russian agent']",FISA warrant because they believe he was/is a Russian agent.,"['fisa', 'russian']",True,0.0,7,Trumprussia,,Russian::*9*||,2,361,MarkCM07
25,['trump'],Rachel  should do a special w/ all the planned segments that had to be tossed due to late-breaking Trump admin bombshells.,"['rachel', 'trump']",True,0.0,7,Maddow,,Trump::*18*||,0,362,lcgarbage
26,['big'],THIS ≡ƒæç≡ƒÅ╜IS BIG!!,[],True,0.0,7,nan,,BIG::*2*||,0,363,DorH84607784
27,[],Is anyone SURPRISED?,[],True,0.0,7,nan,,nan,1,363,DorH84607784
28,"['time', 'comey']",IT IS PAST TIME FOR COMEY TO STEP DOWN...THEN THROW THE CUFFS ON HIM!,['comey'],True,0.0,7,nan,,nan,2,363,DorH84607784
29,"['fbi', 'trump', 'russian', 'comney', 'hillary']",The most infuriating part is the FBI had all this info on Trump/Russian &amp; yet Comney's presser was about Hillary's old emails.,"['fbi', 'trump', 'russian', 'comney', 'hillary']",True,0.0,7,nan,,FBI::*6*||Trump::*12*||Russian::*13*||Comney's::*16*||Hillary's::*20*||,0,364,MJGWrites
30,['carter page'],"""Carter Page""",['carter page'],True,0.0,7,nan,,nan,1,364,MJGWrites
32,[],Just like that,[],True,0.0,7,nan,,nan,0,366,Joenewsguy
33,[],@63ClarkS @jaketapper Oh!!,[],True,0.0,7,nan,,,0,367,SalcidoKristin
34,['carter page'],Let's talk about Carter Page!,['carter page'],True,0.0,7,nan,,Carter Page::*3*4*||,1,367,SalcidoKristin
35,[],#NAME?,"['FBI', 'FISA', 'Carter Page']",True,0.0,7,nan,,nan,0,368,AnywhereNews
36,['u.s'],"Hey, the U.S. has secret courts.",[],True,0.0,7,nan,,U.S.::*2*||,0,369,ethomasw
37,[],"In case you need an example of ""normalization.""",['u.s'],True,0.0,7,nan,,,1,369,ethomasw
38,['carter page'],Carter Page ...≡ƒÄ╝≡ƒÄñ and they all fall down!,['carter page'],True,0.0,7,"resist, TrumpRussia",,Carter Page::*0*1*||,0,370,shannychick
39,"['carter page', 'america', 'administration', 'tom clancy']","""Carter Page"" living a America under this administration is like bad Tom Clancy novel.","['carter page', 'america', 'tom clancy']",True,0.0,7,nan,,Carter Page::*0*1*||America::*4*||Tom Clancy::*11*12*||,0,371,SOLOAMERICAN76
40,"['fbi', 'fisa warrant', 'trump', 'carter page', 'report', 'fbi', 'marketwatch']",FBI had FISA warrant to snoop on ex-Trump adviser Carter Page: report: The FBI obtained a secretΓÇª  MARKETWATCH,"['fbi', 'fisa', 'carter page', 'fbi']",True,0.0,7,nan,,FISA::*2*||Carter Page::*9*10*||FBI::*13*||MARKETWATCH::*17*||,0,372,FinanzLinksCom
41,[],Last summer.,[],True,0.0,7,nan,,,0,373,iamhereinmich
42,[],Before the election.,[],True,0.0,7,nan,,,1,373,iamhereinmich
43,"['october', 'comey']",Before the whole October email announcement by Comey.,['comey'],True,0.0,7,nan,,October::*3*||Comey::*7*||,2,373,iamhereinmich
44,['wrong'],This really is WRONG!,[],True,0.0,7,nan,,WRONG::*3*||,3,373,iamhereinmich
45,"['hrc', 'wh']",HRC should be in the WH!,"['hrc', 'wh']",True,0.0,7,nan,,nan,4,373,iamhereinmich
46,['carter page'],carter page all like hold my beverage,['Carter Page'],True,0.0,7,nan,,nan,0,374,LydiaBurrell
47,['page'],Page is a link in a very complex chain.,['page'],True,0.0,7,nan,,,0,375,truth_trumpet
48,[],Still a link.,[],True,0.0,7,nan,,,1,375,truth_trumpet
49,[],"Not ""the"" link.",[],True,0.0,7,nan,,,2,375,truth_trumpet
50,"['wonder', 'russian', 'complaint']","@maddow Wonder if the Russian spies ever got borrowed millions to hook  as discussed in Complaint, and if so, how was it used?",['russian'],True,0.0,7,CarterPage,,Wonder::*1*||Russian::*4*||Complaint::*15*||,0,376,raquelgordon
51,['syria'],SYRIA STUNT.,['syria'],True,0.0,7,nan,,nan,0,377,bonecho5
52,[],B.S.,[],True,0.0,7,nan,,nan,1,377,bonecho5
53,['russia'],to distract from Russia  crimes.,['russia'],True,0.0,7,nan,,Russia::*3*||,2,377,bonecho5
54,['trump'],TRUMP STILL BEING CRIMINALLY INVESTIGATED.,['trump'],True,0.0,7,nan,,nan,3,377,bonecho5
56,[],≡ƒì⌐≡ƒì┐≡ƒì⌐≡ƒì½,[],True,0.0,7,nan,,,5,377,bonecho5
57,[],I know @FBI is trying to get all the spies and moles but before too much damage like nukes start using the handcuffs,[],True,0.0,7,nan,,,0,378,mwdeeth
58,[],You're a special flavor of stupid.,[],True,0.0,7,nan,,,0,379,sametownblues
59,"['fbi', 'fisa warrant', 'trump', 'carter page']",Last summer FBI obtained FISA warrant to monitor former Trump adviser Carter Page,"['fbi', 'fisa', 'trump', 'carter page']",True,0.0,7,nan,,FBI::*2*||FISA::*4*||Trump::*9*||Carter Page::*11*12*||,0,380,AndyMcCanse
60,['trump'],"I don't know if he can incriminate Trump, but this guy will flip quickly and sing like 387 birds:",['trump'],True,0.0,7,nan,,Trump::*7*||,0,381,DavidKoechner
61,"['carter page', 'united']",Carter Page on the verge of being thrown under the bus so hard he'll wish he was flying on United:,"['carter page', 'united']",True,0.0,7,nan,,Carter Page::*0*1*||United::*19*||,0,382,robertcaruso
62,[],BINGO!,[],True,0.0,7,nan,,nan,0,383,RuPaul
63,"['fbi', 'fisa warrant', 'cheetolini', 'carter page']",FBI obtained FISA warrant to monitor former Cheetolini adviser Carter Page,"['fbi', 'fisa']",True,0.0,7,nan,,FISA::*2*||Cheetolini::*7*||Carter Page::*9*10*||,1,383,RuPaul
64,"['fbi got fisa warrant', 'trump', 'carter page', 'probable', 'russia']","FBI got FISA warrant to monitor former Trump adviser Carter Page - ""probable cause...acting as agent of [Russia]""","['fbi', 'fisa', 'trump', 'carter page', 'russia']",True,0.0,7,nan,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||Russia::*18*||,0,384,EisOnMN
65,"['carter page', 'rosneft', 'russia', 'trump']","Carter Page was the target of Counter-terrorism probe &amp; investor in Rosneft, the Russia oil giant &amp; Trump advisor.","['carter page', 'rosneft', 'russia', 'russia oil', 'trump']",True,0.0,7,nan,,Carter Page::*0*1*||Counter-terrorism::*6*||Rosneft::*11*||Trump::*17*||,0,385,ClimateTalker
66,['fisa'],@seanhannity @FoxNews @adamhousley @oreillyfactor @TuckerCarlson @SaraCarterDC FISA'S are highly classified so this is another illegal leak,['fisa'],True,0.0,7,nan,,FISA'S::*6*||,0,386,MyPlace4U
67,"['comey', 'nunez', 'hillary']","Comey/Nunez: But before you vote, we want to make sure you understand that duplicate Hillary emails that exonerate her have been discovered.","['comey', 'nunez']",True,0.0,7,nan,,Nunez::*1*||Hillary::*15*||,0,387,leemwilliams
68,"['wash post', 'fisa warrant', 'carter page', 'fbi']",@DavidCornDC Wash Post breaking ... FISA warrant was issued for Carter Page by FBI,[],True,0.0,7,nan,,Wash Post::*1*2*||FISA::*4*||Carter Page by FBI::*9*10*11*12*||,0,388,KarenBlumentha1
69,"['trump', 'page', 'fbi']","Watch @FoxNews work to distance Trump from this--Page is a former adviser NOW, but was on staff when FBI sought warrant.","['trump', 'page', 'fbi']",True,0.0,7,nan,,Trump::*5*||FBI::*18*||,0,389,TraylorAlan
70,"['russia', 'darth vader']",I think these guys that sold out our country to the devil (Russia) should probably get a Darth Vader like body guard for protection.,"['russia', 'darth vader']",True,0.0,7,nan,,Russia::*12*||Darth Vader::*17*18*||,0,390,mhg1325
71,['carter page'],"Carter Page will be the primary witness for the prosecution, if he lives.",['carter page'],True,0.0,7,nan,,Carter Page::*0*1*||,0,391,3drummers
72,['carter page'],@mitchellvii What about Carter Page comrade?,['carter page'],True,0.0,7,nan,,Carter Page::*3*4*||,0,392,RealAlgerHiss
73,"['report', 'fbi got fisa warrant', 'monitor carter page']",Report: FBI Got FISA Warrant to Monitor Carter Page,"['fbi', 'fisa', 'carter page']",True,0.0,7,nan,,nan,0,393,annehillebrand2
74,"['carter', 'page', 'mlk', 'fbi', 'justice']",Wait...Carter Page actually compared himself to MLK (re: FBI/Justice surveillance/eavesdropping)?,[],True,0.0,7,nan,,Wait Carter Page::*0*1*2*||MLK::*7*||FBI::*9*||Justice::*10*||,0,394,Amy_Siskind
75,[],I'm gonna need aΓÇª,"['carter page', 'mlk']",True,0.0,7,nan,,,1,394,Amy_Siskind
77,['syria'],I feel sorry for Syria now.,['syria'],True,0.0,7,nan,,Syria::*4*||,1,395,huffingtonList
78,"['don', 'soon']",Con man Don gonna rain tomahawk on them soon,"['don', 'tomahawk']",True,0.0,7,nan,,Don::*2*||,2,395,huffingtonList
79,"['carter page', 'right']","Carter Page right now, probably.",['carter page'],True,0.0,7,nan,,Carter Page::*0*1*||,0,396,MariaLiaCalvo
80,[],I was going to write about hate and betrayal.,[],True,0.0,7,nan,,,0,397,GenKnoxx
81,['real'],But the real story here is stupidity.,[],True,0.0,7,nan,,,1,397,GenKnoxx
82,"['latest', 'military', 'us']","Amidst the latest gaffe and questionable military tactics, let us not lose sight.",[],True,0.0,7,nan,,,0,398,akimboh
83,[],@realDonaldTrump @funder   The truth just keeps slowly trickling out!,[],True,0.0,7,Trumprussia,,,0,399,Nato_true_cons
0,"['carter page', 'spicer']","@ZZMAMA1 So, Carter Page and Spicer are having bad days...slmfao.","['carter page', 'spicer']",True,6.0,2,nan,,Carter Page::*2*3*||Spicer::*5*||,0,102,yynn6001
1,"['cnn', 'spicer', 'time']",Im going to lose my mind cnn shows the spicer interview with wolf one more time.,"['cnn', 'spicer']",True,6.0,2,nan,,,0,105,anuj_pant6
2,"['spicer', 'carter page']",Spicer owes Carter Page...,"['spicer', 'carter page']",True,6.0,2,nan,,Carter Page::*2*3*||,0,114,RockShrimp
3,"['spicer', 'looks']",Spicer: Oh man I should stop comparing things to historical figures this looks bad for me,['spicer'],True,3.0,5,nan,,,0,277,AJVicens
5,"['spicer', 'hitler']","Spicer's Hitler ""analogy.""","['spicer', 'hitler']",True,2.0,6,nan,,Spicer's Hitler::*0*1*||,1,342,bstrawbridge
8,"['spicer', 'hitler', 'fbi fisa', 'carter page', 'fisa']",@CNN Maybe Spicer's Hitler comment was used to distract from FBI FISA &amp; Carter Page..Get everyone talking about it to bury FISA lede.....,"['spicer', 'hitler', 'fbi', 'fisa', 'carter page']",True,1.0,7,nan,,Spicer's Hitler::*2*3*||FBI FISA::*10*11*||Carter Page Get::*13*14*15*||FISA::*22*||,0,365,heartofstylez
11,"['carter page', 'fbi', 'fisa warrant', 'trump']",FoxNews: Carter Page: FBI reportedly obtained FISA warrant to monitor ex-Trump adviser,"['foxnews', 'carter page', 'fbi', 'fisa']",True,0.0,8,nan,,Carter Page::*1*2*||FBI::*3*||FISA::*6*||,0,400,newsjunkieswmo
12,[],More than that.,[],True,0.0,8,nan,,nan,0,401,tribelaw
13,"['fbi', 'probable', 'page', 'russia']",The FBI believed there was probable cause that Page was acting as an agent of Russia.,"['fbi', 'page', 'russia']",True,0.0,8,nan,,FBI::*1*||Page::*8*||Russia::*15*||,1,401,tribelaw
14,[],Does this mean the worship of phallic symbols is over &amp; we're back to reality?,[],True,0.0,8,"hardball, inners",,,0,402,wildweezle
15,['carter page'],Carter Page,['carter page'],True,0.0,8,"hardball, inners",,nan,1,402,wildweezle
16,[],@MikeMalloyShow,[],True,0.0,8,"hardball, inners",,,2,402,wildweezle
17,"['fbi', 'fisa warrant', 'trump', 'carter page']",FBI obtained FISA warrant to monitor former Trump adviser Carter Page  When will he be arrested?,"['fbi', 'fisa', 'trump', 'carter page']",True,0.0,8,nan,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||,0,403,Vidian6
18,['finally a special prosecutor'],Finally a Special Prosecutor is needed!,[],True,0.0,8,nan,,Finally a Special Prosecutor::*0*1*2*3*||,0,404,bugbuster55
19,[],Duh ya think?,[],True,0.0,8,nan,,,1,404,bugbuster55
21,['carter page'],Carter Page,['carter page'],True,0.0,8,KS04,,nan,1,405,SuchPolitics
22,['nunes'],Nunes,['nunes'],True,0.0,8,KS04,,nan,2,405,SuchPolitics
23,[],BEING ON TWITTER NOW LIKE,['twitter'],True,0.0,8,KS04,,nan,3,405,SuchPolitics
24,"['susan rice', 'right', 'right']",And don't forget... Susan Rice had every right to unmask names in those incidental collections because of this... right here.,[],True,0.0,8,nan,,Susan Rice::*3*4*||,0,406,chelsea_craft
25,"['treason', 'carter page']",@seanhannity and @marklevinshow &amp; others have lied about possible treason by Carter Page &amp; others.,['carter page'],True,0.0,8,nan,,Carter Page::*11*12*||,0,407,ColoradoHeathen
26,[],They're traitors for the obfuscation.,[],True,0.0,8,nan,,,1,407,ColoradoHeathen
